Meter ID         ,Date / Time           ,KW(ch: 1  set:1)    ,KVA(ch: 2  set:1)   ,PF(1(ch: 2  set:1)  
01E002992787     ,6/5/22 01:00          ,100.4         ,101.12        ,0.99          
01E002992787     ,6/5/22 01:15          ,103.6         ,104.32        ,0.99          
01E002992787     ,6/5/22 01:30          ,98.32         ,98.8          ,1             
01E002992787     ,6/5/22 01:45          ,100           ,100.56        ,0.99          
01E002992787     ,6/5/22 02:00          ,102.56        ,103.2         ,0.99          
01E002992787     ,6/5/22 02:15          ,102.96        ,103.44        ,1             
01E002992787     ,6/5/22 02:30          ,102.72        ,103.36        ,0.99          
01E002992787     ,6/5/22 02:45          ,102.32        ,102.88        ,0.99          
01E002992787     ,6/5/22 03:00          ,101.28        ,101.84        ,0.99          
01E002992787     ,6/5/22 03:15          ,98.24         ,98.8          ,0.99          
01E002992787     ,6/5/22 03:30          ,96.48         ,97.04         ,0.99          
01E002992787     ,6/5/22 03:45          ,98.56         ,99.04         ,1             
01E002992787     ,6/5/22 04:00          ,99.76         ,100.16        ,1             
01E002992787     ,6/5/22 04:15          ,100.24        ,100.64        ,1             
01E002992787     ,6/5/22 04:30          ,100.32        ,100.8         ,1             
01E002992787     ,6/5/22 04:45          ,98.4          ,98.96         ,0.99          
01E002992787     ,6/5/22 05:00          ,99.68         ,100.24        ,0.99          
01E002992787     ,6/5/22 05:15          ,96.32         ,96.96         ,0.99          
01E002992787     ,6/5/22 05:30          ,95.44         ,95.92         ,0.99          
01E002992787     ,6/5/22 05:45          ,98.16         ,98.96         ,0.99          
01E002992787     ,6/5/22 06:00          ,94.8          ,95.36         ,0.99          
01E002992787     ,6/5/22 06:15          ,96.48         ,96.88         ,1             
01E002992787     ,6/5/22 06:30          ,108.16        ,108.48        ,1             
01E002992787     ,6/5/22 06:45          ,107.84        ,108.24        ,1             
01E002992787     ,6/5/22 07:00          ,104.96        ,105.28        ,1             
01E002992787     ,6/5/22 07:15          ,105.04        ,105.52        ,1             
01E002992787     ,6/5/22 07:30          ,103.84        ,104.24        ,1             
01E002992787     ,6/5/22 07:45          ,107.52        ,108.08        ,0.99          
01E002992787     ,6/5/22 08:00          ,104.96        ,105.28        ,1             
01E002992787     ,6/5/22 08:15          ,105.2         ,105.52        ,1             
01E002992787     ,6/5/22 08:30          ,107.44        ,107.76        ,1             
01E002992787     ,6/5/22 08:45          ,108           ,108.32        ,1             
01E002992787     ,6/5/22 09:00          ,106.64        ,107.2         ,0.99          
01E002992787     ,6/5/22 09:15          ,105.52        ,105.84        ,1             
01E002992787     ,6/5/22 09:30          ,106           ,106.48        ,1             
01E002992787     ,6/5/22 09:45          ,106.4         ,106.8         ,1             
01E002992787     ,6/5/22 10:00          ,108.72        ,109.12        ,1             
01E002992787     ,6/5/22 10:15          ,109.6         ,110           ,1             
01E002992787     ,6/5/22 10:30          ,109.92        ,110.32        ,1             
01E002992787     ,6/5/22 10:45          ,111.68        ,112           ,1             
01E002992787     ,6/5/22 11:00          ,110.24        ,110.64        ,1             
01E002992787     ,6/5/22 11:15          ,111.44        ,111.92        ,1             
01E002992787     ,6/5/22 11:30          ,110.16        ,110.64        ,1             
01E002992787     ,6/5/22 11:45          ,113.68        ,114.16        ,1             
01E002992787     ,6/5/22 12:00          ,110.32        ,110.64        ,1             
01E002992787     ,6/5/22 12:15          ,112.4         ,112.88        ,1             
01E002992787     ,6/5/22 12:30          ,112.32        ,112.64        ,1             
01E002992787     ,6/5/22 12:45          ,111.36        ,111.76        ,1             
01E002992787     ,6/5/22 13:00          ,114.56        ,114.96        ,1             
01E002992787     ,6/5/22 13:15          ,116.24        ,116.88        ,0.99          
01E002992787     ,6/5/22 13:30          ,112.96        ,113.28        ,1             
01E002992787     ,6/5/22 13:45          ,111.76        ,112.24        ,1             
01E002992787     ,6/5/22 14:00          ,113.52        ,114           ,1             
01E002992787     ,6/5/22 14:15          ,111.6         ,111.92        ,1             
01E002992787     ,6/5/22 14:30          ,116.8         ,117.52        ,0.99          
01E002992787     ,6/5/22 14:45          ,116.96        ,117.36        ,1             
01E002992787     ,6/5/22 15:00          ,115.92        ,116.4         ,1             
01E002992787     ,6/5/22 15:15          ,117.52        ,117.92        ,1             
01E002992787     ,6/5/22 15:30          ,115.12        ,115.68        ,1             
01E002992787     ,6/5/22 15:45          ,114           ,114.56        ,1             
01E002992787     ,6/5/22 16:00          ,115.84        ,116.4         ,1             
01E002992787     ,6/5/22 16:15          ,111.52        ,111.84        ,1             
01E002992787     ,6/5/22 16:30          ,112           ,112.48        ,1             
01E002992787     ,6/5/22 16:45          ,115.28        ,115.92        ,0.99          
01E002992787     ,6/5/22 17:00          ,110.96        ,111.52        ,0.99          
01E002992787     ,6/5/22 17:15          ,114.48        ,114.96        ,1             
01E002992787     ,6/5/22 17:30          ,110.72        ,111.2         ,1             
01E002992787     ,6/5/22 17:45          ,110.88        ,111.2         ,1             
01E002992787     ,6/5/22 18:00          ,111.44        ,111.92        ,1             
01E002992787     ,6/5/22 18:15          ,112.96        ,113.36        ,1             
01E002992787     ,6/5/22 18:30          ,113.2         ,113.44        ,1             
01E002992787     ,6/5/22 18:45          ,114.56        ,114.96        ,1             
01E002992787     ,6/5/22 19:00          ,110.4         ,110.8         ,1             
01E002992787     ,6/5/22 19:15          ,114           ,114.56        ,1             
01E002992787     ,6/5/22 19:30          ,113.68        ,114.16        ,1             
01E002992787     ,6/5/22 19:45          ,111.68        ,112.08        ,1             
01E002992787     ,6/5/22 20:00          ,108.96        ,109.12        ,1             
01E002992787     ,6/5/22 20:15          ,114.24        ,114.8         ,1             
01E002992787     ,6/5/22 20:30          ,118.64        ,119.04        ,1             
01E002992787     ,6/5/22 20:45          ,116.72        ,117.2         ,1             
01E002992787     ,6/5/22 21:00          ,117.2         ,117.44        ,1             
01E002992787     ,6/5/22 21:15          ,114.32        ,114.88        ,1             
01E002992787     ,6/5/22 21:30          ,115.44        ,115.92        ,1             
01E002992787     ,6/5/22 21:45          ,112.32        ,112.72        ,1             
01E002992787     ,6/5/22 22:00          ,112           ,112.4         ,1             
01E002992787     ,6/5/22 22:15          ,113.2         ,113.52        ,1             
01E002992787     ,6/5/22 22:30          ,116.56        ,116.96        ,1             
01E002992787     ,6/5/22 22:45          ,110.4         ,110.8         ,1             
01E002992787     ,6/5/22 23:00          ,109.84        ,110.16        ,1             
01E002992787     ,6/5/22 23:15          ,98.8          ,99.36         ,0.99          
01E002992787     ,6/5/22 23:30          ,97.36         ,97.84         ,1             
01E002992787     ,6/5/22 23:45          ,98.08         ,98.56         ,1             
01E002992787     ,6/6/22 00:00          ,98.32         ,98.88         ,0.99          
01E002992787     ,6/6/22 00:15          ,97.76         ,98.24         ,1             
01E002992787     ,6/6/22 00:30          ,96.4          ,96.96         ,0.99          
01E002992787     ,6/6/22 00:45          ,95.68         ,96.24         ,0.99          
01E002992787     ,6/6/22 01:00          ,93.84         ,94.32         ,0.99          
01E002992787     ,6/6/22 01:15          ,98.08         ,98.64         ,0.99          
01E002992787     ,6/6/22 01:30          ,99.2          ,99.84         ,0.99          
01E002992787     ,6/6/22 01:45          ,95.6          ,96.08         ,1             
01E002992787     ,6/6/22 02:00          ,95.2          ,95.68         ,0.99          
01E002992787     ,6/6/22 02:15          ,97.44         ,97.92         ,1             
01E002992787     ,6/6/22 02:30          ,97.44         ,98.08         ,0.99          
01E002992787     ,6/6/22 02:45          ,95.68         ,96.16         ,1             
01E002992787     ,6/6/22 03:00          ,100.48        ,101.28        ,0.99          
01E002992787     ,6/6/22 03:15          ,97.28         ,97.76         ,1             
01E002992787     ,6/6/22 03:30          ,94.48         ,94.96         ,0.99          
01E002992787     ,6/6/22 03:45          ,96.24         ,96.72         ,1             
01E002992787     ,6/6/22 04:00          ,97.28         ,98            ,0.99          
01E002992787     ,6/6/22 04:15          ,97.92         ,98.56         ,0.99          
01E002992787     ,6/6/22 04:30          ,96.88         ,97.36         ,1             
01E002992787     ,6/6/22 04:45          ,94.8          ,95.28         ,0.99          
01E002992787     ,6/6/22 05:00          ,98.96         ,99.44         ,1             
01E002992787     ,6/6/22 05:15          ,102           ,102.88        ,0.99          
01E002992787     ,6/6/22 05:30          ,100.4         ,101.2         ,0.99          
01E002992787     ,6/6/22 05:45          ,102.56        ,103.44        ,0.99          
01E002992787     ,6/6/22 06:00          ,101.12        ,101.84        ,0.99          
01E002992787     ,6/6/22 06:15          ,103.2         ,104.16        ,0.99          
01E002992787     ,6/6/22 06:30          ,107.52        ,107.84        ,1             
01E002992787     ,6/6/22 06:45          ,107.04        ,107.36        ,1             
01E002992787     ,6/6/22 07:00          ,111.76        ,112.32        ,1             
01E002992787     ,6/6/22 07:15          ,108.24        ,108.96        ,0.99          
01E002992787     ,6/6/22 07:30          ,112.96        ,113.76        ,0.99          
01E002992787     ,6/6/22 07:45          ,110.96        ,111.6         ,0.99          
01E002992787     ,6/6/22 08:00          ,108.08        ,108.64        ,0.99          
01E002992787     ,6/6/22 08:15          ,108.8         ,109.2         ,1             
01E002992787     ,6/6/22 08:30          ,109.36        ,110           ,0.99          
01E002992787     ,6/6/22 08:45          ,107.68        ,108.16        ,1             
01E002992787     ,6/6/22 09:00          ,108.56        ,109.04        ,1             
01E002992787     ,6/6/22 09:15          ,105.76        ,106.16        ,1             
